date,symbol,marketcapname,sector
11-06-2021,TMRVL,Smallcap,FMCG
11-06-2021,ANSALAPI,Smallcap,Realty
11-06-2021,ICICISENSX,Smallcap,Indices
11-06-2021,FELDVR,Smallcap,FMCG
11-06-2021,JISLDVREQS,Smallcap,FMCG
11-06-2021,TIDEWATER,Smallcap,Industrials
11-06-2021,BAJAJHIND,Smallcap,FMCG
11-06-2021,HISARMETAL,Smallcap,Metals
11-06-2021,EASTSILK,Smallcap,Textiles
11-06-2021,SALONA,Smallcap,Textiles
11-06-2021,CENTEXT,Smallcap,Metals
11-06-2021,RADAAN,Smallcap,Media
11-06-2021,CGPOWER,Largecap,FMCG
11-06-2021,BALLARPUR,Smallcap,Industrials
11-06-2021,RELCAPITAL,Smallcap,Finance
11-06-2021,PSUBNKBEES,Smallcap,Indices
11-06-2021,SUULD,Smallcap,Services
11-06-2021,GTL,Smallcap,Telecom
11-06-2021,GFLLIMITED,Smallcap,Finance
11-06-2021,GLFL,Smallcap,Finance
11-06-2021,HCL-INSYS,Smallcap,I.T
11-06-2021,HCC,Smallcap,Realty
11-06-2021,NXTDIGITAL,Smallcap,Media
11-06-2021,HLVLTD,Smallcap,Services
11-06-2021,LGBBROSLTD,Smallcap,Auto
11-06-2021,LYKALABS,Smallcap,Pharmaceuticals
11-06-2021,MIRCELECTR,Smallcap,FMCG
11-06-2021,MOREPENLAB,Smallcap,Pharmaceuticals
11-06-2021,OSWALAGRO,Smallcap,Finance
11-06-2021,AMJLAND,Smallcap,Realty
11-06-2021,RAJSREESUG,Smallcap,FMCG
11-06-2021,ROLTA,Smallcap,I.T
11-06-2021,RELINFRA,Smallcap,Realty
11-06-2021,SPMLINFRA,Smallcap,Realty
11-06-2021,TOKYOPLAST,Smallcap,FMCG
11-06-2021,HARRMALAYA,Smallcap,FMCG
11-06-2021,HINDMOTORS,Smallcap,Auto
11-06-2021,PREMIER,Smallcap,FMCG
11-06-2021,EXCELINDUS,Smallcap,Industrials
11-06-2021,ZUARIGLOB,Smallcap,Realty
11-06-2021,MODIRUBBER,Smallcap,Miscellaneous
11-06-2021,MOTOGENFIN,Smallcap,Finance
11-06-2021,ROLLT,Smallcap,Services
11-06-2021,SINTEX,Smallcap,Textiles
11-06-2021,PENINLAND,Smallcap,Realty
11-06-2021,RUBYMILLS,Smallcap,Textiles
11-06-2021,PRECOT,Smallcap,Textiles
11-06-2021,EMCO,Smallcap,FMCG
11-06-2021,WSI,Smallcap,Realty
11-06-2021,DELTAMAGNT,Smallcap,FMCG
11-06-2021,ORIENTABRA,Smallcap,FMCG
11-06-2021,TIL,Smallcap,FMCG
11-06-2021,DYNAMATECH,Smallcap,FMCG
11-06-2021,TRF,Smallcap,FMCG
11-06-2021,ARSHIYA,Smallcap,Services
11-06-2021,VIVIDHA,Smallcap,Services
11-06-2021,KANANIIND,Smallcap,Miscellaneous
11-06-2021,MODISNME,Smallcap,FMCG
11-06-2021,GOCLCORP,Smallcap,Industrials
11-06-2021,KANORICHEM,Smallcap,Industrials
11-06-2021,SAKHTISUG,Smallcap,FMCG
11-06-2021,DHARSUGAR,Smallcap,FMCG
11-06-2021,RANASUG,Smallcap,FMCG
11-06-2021,SDBL,Smallcap,FMCG
11-06-2021,IVP,Smallcap,Industrials
11-06-2021,KANPRPLA,Smallcap,Services
11-06-2021,UNITECH,Smallcap,Realty
11-06-2021,PRESSMN,Smallcap,Miscellaneous
11-06-2021,HINDCOMPOS,Smallcap,Auto
11-06-2021,INDIANCARD,Smallcap,Textiles
11-06-2021,SHIVATEX,Smallcap,Textiles
11-06-2021,TIMESGTY,Smallcap,Finance
11-06-2021,JIKIND,Smallcap,Industrials
11-06-2021,SAMBHAAV,Smallcap,Media
11-06-2021,VIPULLTD,Smallcap,Realty
11-06-2021,SECURKLOUD,Smallcap,I.T
11-06-2021,BHAGYANGR,Smallcap,Industrials
11-06-2021,PENIND,Smallcap,Metals
11-06-2021,METALFORGE,Smallcap,Industrials
11-06-2021,NORBTEAEXP,Smallcap,FMCG
11-06-2021,JSWISPL,Smallcap,Metals
11-06-2021,NLCINDIA,Midcap,Miscellaneous
11-06-2021,JMTAUTOLTD,Smallcap,Auto
11-06-2021,BSL,Smallcap,Textiles
11-06-2021,VARDMNPOLY,Smallcap,Textiles
11-06-2021,SUMEETINDS,Smallcap,Textiles
11-06-2021,PREMIERPOL,Smallcap,FMCG
11-06-2021,MANGTIMBER,Smallcap,Miscellaneous
11-06-2021,DALALSTCOM,Smallcap,Media
11-06-2021,VISHNU,Smallcap,Industrials
11-06-2021,SALZERELEC,Smallcap,FMCG
11-06-2021,PAEL,Smallcap,Auto
11-06-2021,MINDTECK,Smallcap,I.T
11-06-2021,RSSOFTWARE,Smallcap,I.T
11-06-2021,WEBELSOLAR,Smallcap,FMCG
11-06-2021,CENTUM,Smallcap,FMCG
11-06-2021,TRIGYN,Smallcap,I.T
11-06-2021,INDLMETER,Smallcap,FMCG
11-06-2021,SANWARIA,Smallcap,FMCG
11-06-2021,HAVISHA,Smallcap,Miscellaneous
11-06-2021,NKIND,Smallcap,FMCG
11-06-2021,OMAXAUTO,Smallcap,Auto
11-06-2021,JAMNAAUTO,Smallcap,Auto
11-06-2021,SICAL,Smallcap,Services
11-06-2021,ASAL,Smallcap,Auto
11-06-2021,MARALOVER,Smallcap,Textiles
11-06-2021,SOMATEX,Smallcap,Textiles
11-06-2021,TRIDENT,Largecap,Textiles
11-06-2021,ALOKINDS,Midcap,Textiles
11-06-2021,SPENTEX,Smallcap,Textiles
11-06-2021,SUPERSPIN,Smallcap,Textiles
11-06-2021,SURYALAXMI,Smallcap,Textiles
11-06-2021,WINDMACHIN,Smallcap,FMCG
11-06-2021,DIAPOWER,Smallcap,Industrials
11-06-2021,GUJAPOLLO,Smallcap,FMCG
11-06-2021,MAYURUNIQ,Smallcap,FMCG
11-06-2021,GET&D,Smallcap,FMCG
11-06-2021,LCCINFOTEC,Smallcap,I.T
11-06-2021,WEIZMANIND,Smallcap,Textiles
11-06-2021,ABAN,Smallcap,Oils
11-06-2021,SKMEGGPROD,Smallcap,FMCG
11-06-2021,PEARLPOLY,Smallcap,FMCG
11-06-2021,MAWANASUG,Smallcap,FMCG
11-06-2021,RIIL,Smallcap,Realty
11-06-2021,EIMCOELECO,Smallcap,FMCG
11-06-2021,VICEROY,Smallcap,Services
11-06-2021,MENONBE,Smallcap,Auto
11-06-2021,POONAWALLA,Largecap,Finance
11-06-2021,KINGFA,Smallcap,FMCG
11-06-2021,STEL,Smallcap,Finance
11-06-2021,MASKINVEST,Smallcap,Finance
11-06-2021,GKWLIMITED,Smallcap,
11-06-2021,DPSCLTD,Smallcap,Miscellaneous
11-06-2021,MARKSANS,Smallcap,Pharmaceuticals
11-06-2021,GULPOLY,Smallcap,
11-06-2021,NDGL,Smallcap,Finance
11-06-2021,NIFTYBEES,Smallcap,Indices
11-06-2021,AKSHARCHEM,Smallcap,Industrials
11-06-2021,RADIOCITY,Smallcap,Media
11-06-2021,SPTL,Smallcap,FMCG
11-06-2021,PALASHSECU,Smallcap,Finance
11-06-2021,STEELCITY,Smallcap,Services
11-06-2021,KRISHANA,Smallcap,Industrials
11-06-2021,JITFINFRA,Smallcap,Services
11-06-2021,SANGINITA,Smallcap,Industrials
11-06-2021,GLOBE,Smallcap,Textiles
11-06-2021,WEALTH,Smallcap,Finance
11-06-2021,SAGARDEEP,Smallcap,Metals
11-06-2021,HITECHCORP,Smallcap,Services
11-06-2021,MERCATOR,Smallcap,Services
11-06-2021,MOLDTECH,Smallcap,Industrials
11-06-2021,AGROPHOS,Smallcap,Industrials
11-06-2021,LIBAS,Smallcap,Textiles
11-06-2021,ORIENTLTD,Smallcap,Services
11-06-2021,GANESHHOUC,Smallcap,Realty
11-06-2021,MCL,Smallcap,Industrials
11-06-2021,MAHESHWARI,Smallcap,Services
11-06-2021,PATINTLOG,Smallcap,Services
11-06-2021,GLOBAL,Smallcap,Services
11-06-2021,AIRAN,Smallcap,I.T
11-06-2021,SANGHIIND,Smallcap,Industrials
11-06-2021,CCHHL,Smallcap,Services
11-06-2021,SHRENIK,Smallcap,Services
11-06-2021,UNIVASTU,Smallcap,Realty
11-06-2021,TOTAL,Smallcap,Miscellaneous
11-06-2021,VAISHALI,Smallcap,Services
11-06-2021,RHFL,Smallcap,Finance
11-06-2021,ARENTERP,Smallcap,Industrials
11-06-2021,BIL,Smallcap,FMCG
11-06-2021,HOTELRUGBY,Smallcap,Services
11-06-2021,RKEC,Smallcap,Realty
11-06-2021,SCAPDVR,Smallcap,Finance
11-06-2021,DPABHUSHAN,Smallcap,Miscellaneous
11-06-2021,KHADIM,Smallcap,FMCG
11-06-2021,DNAMEDIA,Smallcap,Media
11-06-2021,ICEMAKE,Smallcap,Industrials
11-06-2021,FSC,Smallcap,Services
11-06-2021,THEINVEST,Smallcap,Finance
11-06-2021,ONEPOINT,Smallcap,I.T
11-06-2021,SILLYMONKS,Smallcap,Media
11-06-2021,SOUTHWEST,Smallcap,Industrials
11-06-2021,ARVEE,Smallcap,Pharmaceuticals
11-06-2021,BANKA,Smallcap,Miscellaneous
11-06-2021,SHIVAMILLS,Smallcap,Textiles
11-06-2021,MACPOWER,Smallcap,Industrials
11-06-2021,ISEC,Largecap,Finance
11-06-2021,MITTAL,Smallcap,Textiles
11-06-2021,ORIENTBELL,Smallcap,Industrials
11-06-2021,NILAINFRA,Smallcap,Realty
11-06-2021,CHEMFAB,Smallcap,Industrials
11-06-2021,INDOSTAR,Smallcap,Finance
11-06-2021,ACCURACY,Smallcap,Services
11-06-2021,RAJRAYON,Smallcap,Textiles
11-06-2021,ALPSINDUS,Smallcap,Textiles
11-06-2021,CREDITACC,Midcap,Finance
11-06-2021,STERTOOLS,Smallcap,Industrials
11-06-2021,SUMIT,Smallcap,Realty
11-06-2021,AKG,Smallcap,Services
11-06-2021,AHLADA,Smallcap,Metals
11-06-2021,REMSONSIND,Smallcap,Auto
11-06-2021,VIKASECO,Smallcap,FMCG
11-06-2021,SETFNIF50,Smallcap,Indices
11-06-2021,URJA,Smallcap,Services
11-06-2021,ALICON,Smallcap,Auto
11-06-2021,PROINDIA,Smallcap,
11-06-2021,BCG,Midcap,I.T
11-06-2021,ARMANFIN,Smallcap,Finance
11-06-2021,CORALFINAC,Smallcap,Finance
11-06-2021,QNIFTY,Smallcap,
11-06-2021,INTENTECH,Smallcap,I.T
11-06-2021,IDBIGOLD,Smallcap,Indices
11-06-2021,BSLNIFTY,Smallcap,Indices
11-06-2021,WINPRO,Smallcap,Media
11-06-2021,TREJHARA,Smallcap,I.T
11-06-2021,ARIHANT,Smallcap,Realty
11-06-2021,ALMONDZ,Smallcap,Finance
11-06-2021,SUBCAPCITY,Smallcap,Realty
11-06-2021,SPENCERS,Smallcap,FMCG
11-06-2021,ANMOL,Smallcap,Services
11-06-2021,GOLDTECH,Smallcap,I.T
11-06-2021,MOHITIND,Smallcap,Textiles
11-06-2021,UTISXN50,Smallcap,Indices
11-06-2021,VIKASPROP,Smallcap,Miscellaneous
11-06-2021,NEOGEN,Smallcap,Industrials
11-06-2021,HATSUN,Largecap,FMCG
11-06-2021,SOMANYCERA,Smallcap,Industrials
11-06-2021,DGCONTENT,Smallcap,Media
11-06-2021,ICICIBANKN,Smallcap,Indices
11-06-2021,GFSTEELS,Smallcap,Metals
11-06-2021,COUNCODOS,Smallcap,Realty
11-06-2021,JIYAECO,Smallcap,Miscellaneous
11-06-2021,HNDFDS,Smallcap,FMCG
11-06-2021,SAFARI,Smallcap,FMCG
11-06-2021,NETFNV20,Smallcap,Indices
11-06-2021,NETFDIVOPP,Smallcap,Indices
11-06-2021,MGEL,Smallcap,FMCG
11-06-2021,ATULAUTO,Smallcap,Auto
11-06-2021,SUVENPHAR,Midcap,Pharmaceuticals
11-06-2021,IMAGICAA,Smallcap,Media
11-06-2021,DCMFINSERV,Smallcap,Finance
11-06-2021,AARTISURF,Smallcap,Industrials
11-06-2021,KDDL,Smallcap,FMCG
11-06-2021,ICICIALPLV,Smallcap,Indices
11-06-2021,UTIBANKETF,Smallcap,Indices
11-06-2021,UNIDT,Smallcap,FMCG
11-06-2021,ANDHRACEMT,Smallcap,Industrials
11-06-2021,DEEPENR,Smallcap,Industrials
11-06-2021,ADROITINFO,Smallcap,I.T
11-06-2021,HBSL,Smallcap,Finance
11-06-2021,BLBLIMITED,Smallcap,Finance
11-06-2021,MELSTAR,Smallcap,I.T
11-06-2021,SHREERAMA,Smallcap,Services
11-06-2021,CINEVISTA,Smallcap,Media
11-06-2021,COMPUSOFT,Smallcap,I.T
11-06-2021,IZMO,Smallcap,I.T
11-06-2021,AKSHOPTFBR,Smallcap,Industrials
11-06-2021,MUKTAARTS,Smallcap,Media
11-06-2021,TTML,Largecap,Telecom
11-06-2021,BALAJITELE,Smallcap,Media
11-06-2021,CALSOFT,Smallcap,I.T
11-06-2021,PNC,Smallcap,Media
11-06-2021,UMESLTD,Smallcap,I.T
11-06-2021,BFUTILITIE,Smallcap,Miscellaneous
11-06-2021,ISMTLTD,Smallcap,Metals
11-06-2021,NOIDATOLL,Smallcap,Realty
11-06-2021,BAGFILMS,Smallcap,Media
11-06-2021,DATAMATICS,Smallcap,I.T
11-06-2021,JPASSOCIAT,Smallcap,Realty
11-06-2021,SALSTEEL,Smallcap,Metals
11-06-2021,VIPCLOTHNG,Smallcap,Textiles
11-06-2021,IMPEXFERRO,Smallcap,Industrials
11-06-2021,MORARJEE,Smallcap,Textiles
11-06-2021,JINDALPHOT,Smallcap,Finance
11-06-2021,JPPOWER,Midcap,Miscellaneous
11-06-2021,MBECL,Smallcap,Industrials
11-06-2021,CYBERMEDIA,Smallcap,Media
11-06-2021,MSPL,Smallcap,Metals
11-06-2021,VIVIMEDLAB,Smallcap,Pharmaceuticals
11-06-2021,FCSSOFT,Smallcap,I.T
11-06-2021,RENUKA,Midcap,FMCG
11-06-2021,KMSUGAR,Smallcap,FMCG
11-06-2021,PBAINFRA,Smallcap,Realty
11-06-2021,BRFL,Smallcap,Textiles
11-06-2021,KERNEX,Smallcap,FMCG
11-06-2021,REPRO,Smallcap,Media
11-06-2021,RMCL,Smallcap,Services
11-06-2021,PUNJLLOYD,Smallcap,Realty
11-06-2021,CELEBRITY,Smallcap,Textiles
11-06-2021,EDUCOMP,Smallcap,I.T
11-06-2021,RCOM,Smallcap,Telecom
11-06-2021,KEC,Midcap,FMCG
11-06-2021,GILLANDERS,Smallcap,Miscellaneous
11-06-2021,BLKASHYAP,Smallcap,Realty
11-06-2021,VISASTEEL,Smallcap,Metals
11-06-2021,GPIL,Smallcap,Metals
11-06-2021,TANTIACONS,Smallcap,Realty
11-06-2021,LOKESHMACH,Smallcap,FMCG
11-06-2021,ATLANTA,Smallcap,Realty
11-06-2021,DEEPINDS,Smallcap,
11-06-2021,HOVS,Smallcap,I.T
11-06-2021,GEECEE,Smallcap,Realty
11-06-2021,GTLINFRA,Smallcap,Telecom
11-06-2021,PARSVNATH,Smallcap,Realty
11-06-2021,SITINET,Smallcap,Media
11-06-2021,AUTOIND,Smallcap,Auto
11-06-2021,NETWORK18,Midcap,Miscellaneous
11-06-2021,TV18BRDCST,Midcap,Media
11-06-2021,CTE,Smallcap,I.T
11-06-2021,TIIL,Smallcap,Metals
11-06-2021,REDINGTON,Midcap,Services
11-06-2021,ORIENTALTL,Smallcap,Miscellaneous
11-06-2021,TGBHOTELS,Smallcap,Services
11-06-2021,MCDHOLDING,Smallcap,Finance
11-06-2021,NITINFIRE,Smallcap,FMCG
11-06-2021,TARMAT,Smallcap,Realty
11-06-2021,ANKITMETAL,Smallcap,Metals
11-06-2021,HDIL,Smallcap,Realty
11-06-2021,ALPA,Smallcap,Pharmaceuticals
11-06-2021,PURVA,Smallcap,Realty
11-06-2021,INDOWIND,Smallcap,Miscellaneous
11-06-2021,POWERGRID,Largecap,Miscellaneous
11-06-2021,IL&FSENGG,Smallcap,Realty
11-06-2021,EDELWEISS,Midcap,Finance
11-06-2021,RGL,Smallcap,Miscellaneous
11-06-2021,KAUSHALYA,Smallcap,Realty
11-06-2021,ECLERX,Midcap,I.T
11-06-2021,TRIL,Smallcap,FMCG
11-06-2021,RPOWER,Midcap,Miscellaneous
11-06-2021,BANG,Smallcap,Textiles
11-06-2021,NAHARCAP,Smallcap,Finance
11-06-2021,AJRINFRA,Smallcap,Realty
11-06-2021,JAIBALAJI,Smallcap,Metals
11-06-2021,ARCHIDPLY,Smallcap,Miscellaneous
11-06-2021,SOMICONVEY,Smallcap,FMCG
11-06-2021,LPDC,Smallcap,Realty
11-06-2021,EXCEL,Smallcap,I.T
11-06-2021,ADANIPOWER,Largecap,Miscellaneous
11-06-2021,RNAVAL,Smallcap,Industrials
11-06-2021,RTNPOWER,Smallcap,Miscellaneous
11-06-2021,DEN,Smallcap,Media
11-06-2021,COX&KINGS,Smallcap,Miscellaneous
11-06-2021,MBLINFRA,Smallcap,Realty
11-06-2021,DBREALTY,Smallcap,Realty
11-06-2021,TEXMOPIPES,Smallcap,FMCG
11-06-2021,SUNDARAM,Smallcap,Media
11-06-2021,IL&FSTRANS,Smallcap,Realty
11-06-2021,ISFT,Smallcap,I.T
11-06-2021,KECL,Smallcap,FMCG
11-06-2021,JPINFRATEC,Smallcap,Realty
11-06-2021,PRAKASHSTL,Smallcap,Metals
11-06-2021,GPPL,Smallcap,Industrials
11-06-2021,WELINV,Smallcap,Finance
11-06-2021,INDOSOLAR,Smallcap,FMCG
11-06-2021,EROSMEDIA,Smallcap,Media
11-06-2021,RAMKY,Smallcap,Realty
11-06-2021,GREENPOWER,Smallcap,Miscellaneous
11-06-2021,BEDMUTHA,Smallcap,Metals
11-06-2021,CEBBCO,Smallcap,FMCG
11-06-2021,GAL,Smallcap,Metals
11-06-2021,FMNL,Smallcap,Miscellaneous
11-06-2021,SUMMITSEC,Smallcap,Finance
11-06-2021,INDTERRAIN,Smallcap,Textiles
11-06-2021,ZENTEC,Smallcap,I.T
11-06-2021,KARMAENG,Smallcap,Miscellaneous
11-06-2021,KRIDHANINF,Smallcap,Services
11-06-2021,TREEHOUSE,Smallcap,Services
11-06-2021,PGEL,Smallcap,FMCG
11-06-2021,SETUINFRA,Smallcap,Realty
11-06-2021,TIJARIA,Smallcap,FMCG
11-06-2021,ONELIFECAP,Smallcap,Finance
11-06-2021,UJAAS,Smallcap,FMCG
11-06-2021,ESSARSHPNG,Smallcap,Services
11-06-2021,GPTINFRA,Smallcap,Realty
11-06-2021,THOMASCOTT,Smallcap,Textiles
11-06-2021,MTEDUCARE,Smallcap,Services
11-06-2021,HEXATRADEX,Smallcap,Services
11-06-2021,LYPSAGEMS,Smallcap,Miscellaneous
11-06-2021,RTNINDIA,Midcap,Miscellaneous
11-06-2021,SEPOWER,Smallcap,FMCG
11-06-2021,TARC,Smallcap,Realty
11-06-2021,DUCON,Smallcap,I.T
11-06-2021,PROZONINTU,Smallcap,Realty
11-06-2021,ZUARI,Smallcap,Industrials
11-06-2021,STEELXIND,Smallcap,Services
11-06-2021,CIGNITITEC,Smallcap,I.T
11-06-2021,KOTAKIT,Smallcap,Indices
11-06-2021,EASEMYTRIP,Midcap,Miscellaneous
11-06-2021,SREEL,Smallcap,FMCG
11-06-2021,FLFL,Smallcap,FMCG
11-06-2021,MAFANG,Smallcap,Indices
11-06-2021,BCP,Smallcap,Industrials
11-06-2021,VIJIFIN,Smallcap,Finance
11-06-2021,WONDERLA,Smallcap,Media
11-06-2021,INCREDIBLE,Smallcap,Metals
11-06-2021,VISHAL,Smallcap,Textiles
11-06-2021,MANAKALUCO,Smallcap,Metals
11-06-2021,SHYAMCENT,Smallcap,Industrials
11-06-2021,ORTINLAB,Smallcap,Pharmaceuticals
11-06-2021,AURUM,Smallcap,I.T
11-06-2021,BEARDSELL,Smallcap,FMCG
11-06-2021,HDFCNIFETF,Smallcap,Indices
11-06-2021,SIMBHALS,Smallcap,FMCG
11-06-2021,BHARATWIRE,Smallcap,Metals
11-06-2021,SKIL,Smallcap,Realty
11-06-2021,PARAGMILK,Smallcap,FMCG
11-06-2021,ICICINV20,Smallcap,Indices
11-06-2021,LSIL,Smallcap,Metals
11-06-2021,BIGBLOC,Smallcap,Industrials
11-06-2021,TVVISION,Smallcap,Media
11-06-2021,VBL,Largecap,FMCG
14-06-2021,TMRVL,Smallcap,FMCG
14-06-2021,FELDVR,Smallcap,FMCG
14-06-2021,JISLDVREQS,Smallcap,FMCG
14-06-2021,TIDEWATER,Smallcap,Industrials
14-06-2021,BAJAJHIND,Smallcap,FMCG
14-06-2021,XPROINDIA,Smallcap,FMCG
14-06-2021,FORCEMOT,Smallcap,Auto
14-06-2021,EASTSILK,Smallcap,Textiles
14-06-2021,BEML,Midcap,FMCG
14-06-2021,BIRLACABLE,Smallcap,Industrials
14-06-2021,BPL,Smallcap,FMCG
14-06-2021,KHAITANLTD,Smallcap,Services
14-06-2021,RADAAN,Smallcap,Media
14-06-2021,LAMBODHARA,Smallcap,Textiles
14-06-2021,CGPOWER,Largecap,FMCG
14-06-2021,BALLARPUR,Smallcap,Industrials
14-06-2021,RELCAPITAL,Smallcap,Finance
14-06-2021,SHARIABEES,Smallcap,Indices
14-06-2021,ELECTCAST,Smallcap,Industrials
14-06-2021,GOLDENTOBC,Smallcap,FMCG
14-06-2021,GTL,Smallcap,Telecom
14-06-2021,HCL-INSYS,Smallcap,I.T
14-06-2021,HLVLTD,Smallcap,Services
14-06-2021,JISLJALEQS,Smallcap,FMCG
14-06-2021,LGBBROSLTD,Smallcap,Auto
14-06-2021,RAJSREESUG,Smallcap,FMCG
14-06-2021,RUCHI,Largecap,FMCG
14-06-2021,RELINFRA,Smallcap,Realty
14-06-2021,SPMLINFRA,Smallcap,Realty
14-06-2021,THERMAX,Largecap,FMCG
14-06-2021,VHL,Smallcap,Finance
14-06-2021,PREMIER,Smallcap,FMCG
14-06-2021,ZUARIGLOB,Smallcap,Realty
14-06-2021,MOTOGENFIN,Smallcap,Finance
14-06-2021,ROLLT,Smallcap,Services
14-06-2021,DCM,Smallcap,Industrials
14-06-2021,PENINLAND,Smallcap,Realty
14-06-2021,MARATHON,Smallcap,Realty
14-06-2021,PRECOT,Smallcap,Textiles
14-06-2021,EMCO,Smallcap,FMCG
14-06-2021,WSI,Smallcap,Realty
14-06-2021,DELTAMAGNT,Smallcap,FMCG
14-06-2021,INDIANHUME,Smallcap,Realty
14-06-2021,ORIENTABRA,Smallcap,FMCG
14-06-2021,SETCO,Smallcap,Auto
14-06-2021,MANUGRAPH,Smallcap,FMCG
14-06-2021,ANTGRAPHIC,Smallcap,Media
14-06-2021,LAKPRE,Smallcap,Industrials
14-06-2021,KANANIIND,Smallcap,Miscellaneous
14-06-2021,UNICHEMLAB,Smallcap,Pharmaceuticals
14-06-2021,SAKHTISUG,Smallcap,FMCG
14-06-2021,DHARSUGAR,Smallcap,FMCG
14-06-2021,RANASUG,Smallcap,FMCG
14-06-2021,SDBL,Smallcap,FMCG
14-06-2021,IVP,Smallcap,Industrials
14-06-2021,TAINWALCHM,Smallcap,FMCG
14-06-2021,JAGSNPHARM,Smallcap,Pharmaceuticals
14-06-2021,KHAICHEM,Smallcap,Industrials
14-06-2021,AYMSYNTEX,Smallcap,Textiles
14-06-2021,INDBANK,Smallcap,Services
14-06-2021,JIKIND,Smallcap,Industrials
14-06-2021,SAMBHAAV,Smallcap,Media
14-06-2021,BHAGYANGR,Smallcap,Industrials
14-06-2021,KEYFINSERV,Smallcap,Finance
14-06-2021,BHANDARI,Smallcap,Textiles
14-06-2021,JYOTISTRUC,Smallcap,FMCG
14-06-2021,METALFORGE,Smallcap,Industrials
14-06-2021,KALYANIFRG,Smallcap,Industrials
14-06-2021,JMTAUTOLTD,Smallcap,Auto
14-06-2021,SUMEETINDS,Smallcap,Textiles
14-06-2021,PATSPINLTD,Smallcap,Textiles
14-06-2021,REGENCERAM,Smallcap,Industrials
14-06-2021,HINDNATGLS,Smallcap,Industrials
14-06-2021,MANGTIMBER,Smallcap,Miscellaneous
14-06-2021,DALALSTCOM,Smallcap,Media
14-06-2021,VISHNU,Smallcap,Industrials
14-06-2021,WEBELSOLAR,Smallcap,FMCG
14-06-2021,SURANAT&P,Smallcap,Miscellaneous
14-06-2021,NAHARINDUS,Smallcap,Textiles
14-06-2021,SANWARIA,Smallcap,FMCG
14-06-2021,HAVISHA,Smallcap,Miscellaneous
14-06-2021,RICOAUTO,Smallcap,Auto
14-06-2021,MUNJALAU,Smallcap,Auto
14-06-2021,VESUVIUS,Smallcap,Industrials
14-06-2021,ASAL,Smallcap,Auto
14-06-2021,EUROTEXIND,Smallcap,Textiles
14-06-2021,MARALOVER,Smallcap,Textiles
14-06-2021,SOMATEX,Smallcap,Textiles
14-06-2021,ALOKINDS,Midcap,Textiles
14-06-2021,SPENTEX,Smallcap,Textiles
14-06-2021,GANGOTRI,Smallcap,Textiles
14-06-2021,SUPERSPIN,Smallcap,Textiles
14-06-2021,DAMODARIND,Smallcap,Textiles
14-06-2021,WINDMACHIN,Smallcap,FMCG
14-06-2021,DIAPOWER,Smallcap,Industrials
14-06-2021,GUJAPOLLO,Smallcap,FMCG
14-06-2021,MMFL,Smallcap,Industrials
14-06-2021,MAYURUNIQ,Smallcap,FMCG
14-06-2021,JAYNECOIND,Smallcap,Industrials
14-06-2021,CONTROLPR,Smallcap,Services
14-06-2021,WEIZMANIND,Smallcap,Textiles
14-06-2021,ABAN,Smallcap,Oils
14-06-2021,ADVANIHOTR,Smallcap,Services
14-06-2021,MAWANASUG,Smallcap,FMCG
14-06-2021,MAHAPEXLTD,Smallcap,Finance
14-06-2021,TNTELE,Smallcap,Industrials
14-06-2021,FEL,Smallcap,FMCG
14-06-2021,MAZDA,Smallcap,FMCG
14-06-2021,VICEROY,Smallcap,Services
14-06-2021,SIMPLEXINF,Smallcap,Realty
14-06-2021,SHRIPISTON,Smallcap,Auto
14-06-2021,STEL,Smallcap,Finance
14-06-2021,ELGIRUBCO,Smallcap,FMCG
14-06-2021,MASKINVEST,Smallcap,Finance
14-06-2021,LFIC,Smallcap,Finance
14-06-2021,JMA,Smallcap,Auto
14-06-2021,DPSCLTD,Smallcap,Miscellaneous
14-06-2021,NBIFIN,Smallcap,Finance
14-06-2021,MARKSANS,Smallcap,Pharmaceuticals
14-06-2021,GULPOLY,Smallcap,
14-06-2021,NIFTYBEES,Smallcap,Indices
14-06-2021,PODDARMENT,Smallcap,Industrials
14-06-2021,SPTL,Smallcap,FMCG
14-06-2021,HITECH,Smallcap,Metals
14-06-2021,MBAPL,Smallcap,Industrials
14-06-2021,CUBEXTUB,Smallcap,Metals
14-06-2021,GLOBE,Smallcap,Textiles
14-06-2021,SATHAISPAT,Smallcap,Metals
14-06-2021,LASA,Smallcap,Pharmaceuticals
14-06-2021,FILATEX,Smallcap,Textiles
14-06-2021,NITIRAJ,Smallcap,FMCG
14-06-2021,LIBAS,Smallcap,Textiles
14-06-2021,GANESHHOUC,Smallcap,Realty
14-06-2021,MCL,Smallcap,Industrials
14-06-2021,PATINTLOG,Smallcap,Services
14-06-2021,AIRAN,Smallcap,I.T
14-06-2021,SHRENIK,Smallcap,Services
14-06-2021,UNIVASTU,Smallcap,Realty
14-06-2021,TFCILTD,Smallcap,Finance
14-06-2021,RHFL,Smallcap,Finance
14-06-2021,CAPACITE,Smallcap,Realty
14-06-2021,KAMATHOTEL,Smallcap,Services
14-06-2021,HOTELRUGBY,Smallcap,Services
14-06-2021,SANDESH,Smallcap,Media
14-06-2021,SEAMECLTD,Smallcap,Services
14-06-2021,SCAPDVR,Smallcap,Finance
14-06-2021,DPABHUSHAN,Smallcap,Miscellaneous
14-06-2021,5PAISA,Smallcap,Finance
